iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
JOR,Asia,Jordan,05-01-2021,712077,704,1664.857,8871,35,44,69789.986,68.998,163.171,869.438,3.43,4.312,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
KAZ,Asia,Kazakhstan,3/13/2020,4,4,,,5,,0.213,0.213,,,,,,,,,,,,,,,126,0.007,,,,,,tests performed,,,,,,,,,,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/14/2020,6,2,,,5,,0.32,0.107,,,,,,,,,,,,,,319,445,0.024,0.017,,,,,tests performed,,,,,,,,,,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/15/2020,9,3,,,5,,0.479,0.16,,,,,,,,,,,,,,207,652,0.035,0.011,,,,,tests performed,,,,,,,,,,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/16/2020,10,1,,,5,,0.533,0.053,,,,,,,,,,,,,,386,1038,0.055,0.021,,,,,tests performed,,,,,,,,,,47.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/17/2020,33,23,,,5,,1.757,1.225,,,,,,,,,,,,,,932,1970,0.105,0.05,,,,,tests performed,,,,,,,,,,47.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/18/2020,35,2,5,,5,0,1.864,0.107,0.266,,,0,,,,,,,,,,264,2234,0.119,0.014,,,,,tests performed,,,,,,,,,,55.56,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/19/2020,44,9,6.286,,5,0,2.343,0.479,0.335,,,0,,,,,,,,,,1050,3284,0.175,0.056,,,,,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/20/2020,49,5,6.429,,5,0,2.61,0.266,0.342,,,0,,,,,,,,,,816,4100,0.218,0.043,568,0.03,0.011,88.3,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/21/2020,53,4,6.714,,5,0,2.823,0.213,0.358,,,0,,,,,,,,,,1175,5275,0.281,0.063,690,0.037,0.01,102.8,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/22/2020,61,8,7.429,,5,0,3.249,0.426,0.396,,,0,,,,,,,,,,1233,6508,0.347,0.066,837,0.045,0.009,112.7,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/23/2020,62,1,7.429,,5,0,3.302,0.053,0.396,,,0,,,,,,,,,,1754,8262,0.44,0.093,1032,0.055,0.007,138.9,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/24/2020,72,10,5.571,,5,0,3.835,0.533,0.297,,,0,,,,,,,,,,1622,9884,0.526,0.086,1131,0.06,0.005,203,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/25/2020,81,9,6.571,,5,0,4.314,0.479,0.35,,,0,,,,,,,,,,1465,11349,0.604,0.078,1302,0.069,0.005,198.1,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/26/2020,111,30,9.571,1,1,0.143,5.912,1.598,0.51,0.053,0.053,0.008,,,,,,,,,,2111,13460,0.717,0.112,1454,0.077,0.007,151.9,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/27/2020,150,39,14.429,1,0,0.143,7.989,2.077,0.768,0.053,0,0.008,1.7,,,,,,,,,1687,15147,0.807,0.09,1578,0.084,0.009,109.4,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/28/2020,228,78,25,1,0,0.143,12.143,4.154,1.331,0.053,0,0.008,1.69,,,,,,,,,1475,16622,0.885,0.079,1621,0.086,0.015,64.8,tests performed,,,,,,,,,,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/29/2020,284,56,31.857,1,0,0.143,15.125,2.982,1.697,0.053,0,0.008,1.65,,,,,,,,,2696,19318,1.029,0.144,1830,0.097,0.017,57.4,tests performed,,,,,,,,,,82.87,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/30/2020,302,18,34.286,1,0,0.143,16.084,0.959,1.826,0.053,0,0.008,1.62,,,,,,,,,1695,21013,1.119,0.09,1822,0.097,0.019,53.1,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,3/31/2020,343,41,38.714,2,1,0.286,18.267,2.184,2.062,0.107,0.053,0.015,1.59,,,,,,,,,9892,30905,1.646,0.527,3003,0.16,0.013,77.6,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-01-2020,380,37,42.714,3,1,0.429,20.238,1.971,2.275,0.16,0.053,0.023,1.57,,,,,,,,,1914,32819,1.748,0.102,3067,0.163,0.014,71.8,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-02-2020,435,55,46.286,3,0,0.286,23.167,2.929,2.465,0.16,0,0.015,1.55,,,,,,,,,2372,35191,1.874,0.126,3104,0.165,0.015,67.1,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-03-2020,464,29,44.857,6,3,0.714,24.711,1.544,2.389,0.32,0.16,0.038,1.53,,,,,,,,,7958,43149,2.298,0.424,4000,0.213,0.011,89.2,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-04-2020,531,67,43.286,5,-1,0.571,28.28,3.568,2.305,0.266,-0.053,0.03,1.51,,,,,,,,,2403,45552,2.426,0.128,4133,0.22,0.01,95.5,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-05-2020,584,53,42.857,6,1,0.714,31.102,2.823,2.282,0.32,0.053,0.038,1.5,,,,,,,,,4970,50522,2.691,0.265,4458,0.237,0.01,104,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-06-2020,662,78,51.429,6,0,0.714,35.256,4.154,2.739,0.32,0,0.038,1.49,,,,,,,,,2359,52881,2.816,0.126,4553,0.242,0.011,88.5,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-07-2020,697,35,50.571,6,0,0.571,37.12,1.864,2.693,0.32,0,0.03,1.47,,,,,,,,,1886,54767,2.917,0.1,3409,0.182,0.015,67.4,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-08-2020,727,30,49.571,7,1,0.571,38.718,1.598,2.64,0.373,0.053,0.03,1.46,,,,,,,,,2008,56775,3.024,0.107,3422,0.182,0.014,69,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-09-2020,781,54,49.429,8,1,0.714,41.594,2.876,2.632,0.426,0.053,0.038,1.45,,,,,,,,,2596,59371,3.162,0.138,3454,0.184,0.014,69.9,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-10-2020,812,31,49.714,10,2,0.571,43.245,1.651,2.648,0.533,0.107,0.03,1.45,,,,,,,,,2584,61955,3.3,0.138,2687,0.143,0.019,54,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-11-2020,865,53,47.714,10,0,0.714,46.068,2.823,2.541,0.533,0,0.038,1.46,,,,,,,,,3901,65856,3.507,0.208,2901,0.154,0.016,60.8,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,04-12-2020,951,86,52.429,10,0,0.571,50.648,4.58,2.792,0.533,0,0.03,1.47,,,,,,,,,3448,69304,3.691,0.184,2683,0.143,0.02,51.2,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,4/13/2020,1091,140,61.286,12,2,0.857,58.104,7.456,3.264,0.639,0.107,0.046,1.47,,,,,,,,,3802,73106,3.893,0.202,2889,0.154,0.021,47.1,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,4/14/2020,1232,141,76.429,14,2,1.143,65.613,7.509,4.07,0.746,0.107,0.061,1.47,,,,,,,,,3798,76904,4.096,0.202,3162,0.168,0.024,41.4,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,4/15/2020,1295,63,81.143,16,2,1.286,68.968,3.355,4.321,0.852,0.107,0.068,1.45,,,,,,,,,4455,81359,4.333,0.237,3512,0.187,0.023,43.3,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,4/16/2020,1402,107,88.714,17,1,1.286,74.667,5.699,4.725,0.905,0.053,0.068,1.43,,,,,,,,,4376,85735,4.566,0.233,3766,0.201,0.024,42.5,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
KAZ,Asia,Kazakhstan,4/17/2020,1546,144,104.857,17,0,1,82.336,7.669,5.584,0.905,0,0.053,1.42,,,,,,,,,6564,92299,4.916,0.35,4335,0.231,0.024,41.3,tests performed,,,,,,,,,,92.13,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825
